Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.0249566
Excitation Current (A)	1.34352987012987e-12
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.485	-0.049	17443.80695779	-0.049	-0.4706	-0.1173
-0.485	-0.0495	18637.13906924	-0.0495	-0.4706	-0.1173
-0.485	-0.05	17733.61239322	-0.0495	-0.4706	-0.1173
-0.48	-0.05	15091.26683298	-0.05	-0.4657	-0.1161
-0.48	-0.0495	17033.83271241	-0.0495	-0.4657	-0.1161
-0.48	-0.049	12822.2408278	-0.049	-0.4657	-0.1161
-0.48	-0.0485	15379.35622485	-0.0485	-0.4657	-0.1161
-0.48	-0.048	17538.43188742	-0.048	-0.4657	-0.1161
-0.48	-0.0475	11736.31016226	-0.0475	-0.4657	-0.1161
-0.48	-0.047	11864.17599957	-0.0475	-0.4657	-0.1161
-0.48	-0.0465	18087.3507473	-0.0465	-0.4657	-0.1161
-0.48	-0.046	16152.48647134	-0.046	-0.4657	-0.1161
-0.48	-0.0455	13398.45164436	-0.046	-0.4657	-0.1161
-0.48	-0.045	12994.42177385	-0.045	-0.4657	-0.1161
-0.48	-0.0445	14054.77652626	-0.0445	-0.4657	-0.1161
-0.48	-0.044	16571.83260258	-0.044	-0.4657	-0.1161
-0.48	-0.0435	12888.73042254	-0.0435	-0.4657	-0.1161
-0.48	-0.043	12984.19415427	-0.043	-0.4657	-0.1161
-0.48	-0.0425	9890.92726139	-0.0425	-0.4657	-0.1161
-0.48	-0.042	13707.01000375	-0.0425	-0.4657	-0.1161
-0.48	-0.0415	14996.65105557	-0.0415	-0.4657	-0.1161
-0.48	-0.041	16880.38089451	-0.041	-0.4657	-0.1161
-0.48	-0.0405	18474.32543294	-0.0405	-0.4657	-0.1161
-0.48	-0.04	12444.64718026	-0.0405	-0.4657	-0.1161
-0.48	-0.0395	12665.4081753	-0.0405	-0.4657	-0.1161
-0.48	-0.039	20272.82144779	-0.0405	-0.4657	-0.1161
-0.48	-0.0385	14116.15139599	-0.0385	-0.4657	-0.1161
-0.48	-0.038	12757.47047989	-0.038	-0.4657	-0.1161
-0.48	-0.0375	17563.12918625	-0.038	-0.4657	-0.1161
-0.48	-0.037	11721.82995794	-0.037	-0.4657	-0.1161
-0.48	-0.0365	13075.40164037	-0.0365	-0.4657	-0.1161
-0.48	-0.036	15678.53812226	-0.036	-0.4657	-0.1161
-0.48	-0.0355	13453.00352492	-0.0355	-0.4657	-0.1161
-0.48	-0.035	13411.24051615	-0.035	-0.4657	-0.1161
-0.48	-0.0345	15795.32060626	-0.0345	-0.4657	-0.1161
-0.48	-0.034	17147.17853319	-0.034	-0.4657	-0.1161
-0.48	-0.0335	13100.96290992	-0.0335	-0.4657	-0.1161
-0.48	-0.033	14562.78948392	-0.033	-0.4657	-0.1161
-0.48	-0.0325	13707.00542763	-0.033	-0.4657	-0.1161
-0.48	-0.032	15471.42310556	-0.032	-0.4657	-0.1161
-0.48	-0.0315	18700.20252583	-0.0315	-0.4657	-0.1161
-0.48	-0.031	16519.84792318	-0.031	-0.4657	-0.1161
-0.48	-0.0305	14843.23218571	-0.0305	-0.4657	-0.1161
-0.48	-0.03	13920.10600424	-0.03	-0.4657	-0.1161
-0.48	-0.0295	13873.23284658	-0.0295	-0.4657	-0.1161
-0.48	-0.029	9447.69700715	-0.029	-0.4657	-0.1161
-0.48	-0.0285	12224.73734282	-0.0285	-0.4657	-0.1161
-0.48	-0.028	9659.94322288	-0.0285	-0.4657	-0.1161
-0.48	-0.0275	12922.81928454	-0.0275	-0.4657	-0.1161
-0.48	-0.027	16971.5838045	-0.0275	-0.4657	-0.1161
-0.48	-0.0265	13694.22433524	-0.0275	-0.4657	-0.1161
-0.48	-0.026	17295.50418578	-0.026	-0.4657	-0.1161
-0.48	-0.0255	14898.63064776	-0.026	-0.4657	-0.1161
-0.48	-0.025	17353.46069675	-0.025	-0.4657	-0.1161
-0.48	-0.0245	13059.19944354	-0.025	-0.4657	-0.1161
-0.48	-0.024	16186.56023215	-0.025	-0.4657	-0.1161
-0.48	-0.0235	15171.38547443	-0.0235	-0.4657	-0.1161
-0.48	-0.023	13794.80736809	-0.023	-0.4657	-0.1161
-0.48	-0.0225	15147.51645262	-0.0225	-0.4657	-0.1161
-0.48	-0.022	16331.45379763	-0.022	-0.4657	-0.1161
-0.48	-0.0215	11209.5625851	-0.0215	-0.4657	-0.1161
-0.48	-0.021	12379.0119464	-0.0215	-0.4657	-0.1161
-0.48	-0.0205	17511.99566446	-0.0215	-0.4657	-0.1161
-0.48	-0.02	8370.29759494	-0.02	-0.4657	-0.1161
-0.48	-0.0195	12639.83226217	-0.0195	-0.4657	-0.1161
-0.48	-0.019	11899.97495616	-0.0195	-0.4657	-0.1161
-0.48	-0.0185	14462.21102718	-0.0185	-0.4657	-0.1161
-0.48	-0.018	12844.39838217	-0.0185	-0.4657	-0.1161
-0.48	-0.0175	13487.94217168	-0.0175	-0.4657	-0.1161
-0.48	-0.017	11830.93966801	-0.017	-0.4657	-0.1161
-0.48	-0.0165	18765.83775969	-0.0165	-0.4657	-0.1161
-0.48	-0.016	20728.85430217	-0.0165	-0.4657	-0.1161
-0.48	-0.0155	20567.7521333	-0.0155	-0.4657	-0.1161
-0.48	-0.015	11853.09584955	-0.015	-0.4657	-0.1161
-0.48	-0.0145	8137.60300421	-0.015	-0.4657	-0.1161
-0.48	-0.014	12781.31936679	-0.014	-0.4657	-0.1161
-0.48	-0.0135	18518.63596556	-0.0135	-0.4657	-0.1161
-0.48	-0.013	14966.81935443	-0.0135	-0.4657	-0.1161
-0.48	-0.0125	14240.59887454	-0.0135	-0.4657	-0.1161
-0.48	-0.012	11854.78580924	-0.0135	-0.4657	-0.1161
-0.48	-0.0115	16077.4747755	-0.0115	-0.4657	-0.1161
-0.48	-0.011	20266.86334457	-0.0115	-0.4657	-0.1161
-0.48	-0.0105	12823.96144747	-0.0114	-0.4657	-0.1161
-0.48	-0.01	14736.67274518	-0.0114	-0.4657	-0.1161
-0.48	-0.0095	17825.67012169	-0.0095	-0.4657	-0.1161
-0.48	-0.009	16658.76965709	-0.009	-0.4657	-0.1161
-0.48	-0.0085	15743.32219851	-0.0085	-0.4657	-0.1161
-0.48	-0.008	668.23971551	-0.008	-0.4657	-0.1161
-0.48	-0.0075	11161.82454149	-0.0075	-0.4657	-0.1161
-0.48	-0.007	16956.25839153	-0.007	-0.4657	-0.1161
-0.48	-0.0065	20437.3099426	-0.0065	-0.4657	-0.1161
-0.48	-0.006	12981.63152923	-0.0065	-0.4657	-0.1161
-0.48	-0.0055	10828.54600269	-0.0055	-0.4657	-0.1161
-0.48	-0.005	18484.54390029	-0.005	-0.4657	-0.1161
-0.48	-0.0045	25751.87852539	-0.005	-0.4657	-0.1161
-0.48	-0.004	18459.84660146	-0.004	-0.4657	-0.1161
-0.48	-0.0035	14335.19177136	-0.0035	-0.4657	-0.1161
-0.48	-0.003	14634.38739711	-0.003	-0.4657	-0.1161
-0.48	-0.0025	20121.10489314	-0.0025	-0.4657	-0.1161
-0.48	-0.002	21716.75540766	-0.002	-0.4657	-0.1161
-0.48	-0.0015	11385.98238754	-0.0015	-0.4657	-0.1161
-0.48	-0.001	9266.15012419	-0.001	-0.4657	-0.1161
-0.48	-0.0005	24547.4891445	-0.0005	-0.4657	-0.1161
-0.48	0.0	20924.04396019	0.0	-0.4657	-0.1161
-0.48	0.0005	13894.525515	-0.0	-0.4657	-0.1161
-0.48	0.001	24576.48478923	0.001	-0.4657	-0.1161
-0.48	0.0015	14026.65171644	0.0015	-0.4657	-0.1161
-0.48	0.002	422.77478627	0.002	-0.4657	-0.1161
-0.48	0.0025	2182.07220208	0.002	-0.4657	-0.1161
-0.48	0.003	4719.58699541	0.003	-0.4657	-0.1161
-0.48	0.0035	15279.63121377	0.0035	-0.4657	-0.1161
-0.48	0.004	26224.94826017	0.004	-0.4657	-0.1161
-0.48	0.0045	19304.53357609	0.0045	-0.4657	-0.1161
-0.48	0.005	14821.90290837	0.005	-0.4657	-0.1161
-0.48	0.0055	7557.98618441	0.0055	-0.4657	-0.1161
-0.48	0.006	4913.92915673	0.006	-0.4657	-0.1161
-0.48	0.0065	138.93729271	0.0065	-0.4657	-0.1161
-0.48	0.007	-1916.98767824	0.007	-0.4657	-0.1161
-0.48	0.0075	-2823.91216626	0.007	-0.4657	-0.1161
-0.48	0.008	3804.13679117	0.008	-0.4657	-0.1161
-0.48	0.0085	3223.67567793	0.0085	-0.4657	-0.1161
-0.48	0.009	-1772.93184404	0.009	-0.4657	-0.1161
-0.48	0.0095	-5565.99138644	0.009	-0.4657	-0.1161
-0.48	0.01	-2354.25081431	0.01	-0.4657	-0.1161
-0.48	0.0105	1426.87648694	0.0105	-0.4657	-0.1161
-0.48	0.011	1050.12109235	0.011	-0.4657	-0.1161
-0.48	0.0115	-5745.84400816	0.011	-0.4657	-0.1161
-0.48	0.012	190.0833073	0.011	-0.4657	-0.1161
-0.48	0.0125	191.78365478	0.0125	-0.4657	-0.1161
-0.48	0.013	-2158.20848856	0.013	-0.4657	-0.1161
-0.48	0.0135	2113.87827864	0.013	-0.4657	-0.1161
-0.48	0.014	17.04969353	0.014	-0.4657	-0.1161
-0.48	0.0145	-651.20544349	0.0145	-0.4657	-0.1161
-0.48	0.015	-1956.19479801	0.0145	-0.4657	-0.1161
-0.48	0.0155	-2841.80885313	0.0155	-0.4657	-0.1161
-0.48	0.016	1291.35114643	0.0155	-0.4657	-0.1161
-0.48	0.0165	3181.05739305	0.0165	-0.4657	-0.1161
-0.48	0.017	-466.25031498	0.0165	-0.4657	-0.1161
-0.48	0.0175	-4708.50776062	0.0165	-0.4657	-0.1161
-0.48	0.018	-2847.77931187	0.0165	-0.4657	-0.1161
-0.48	0.0185	-1083.37032856	0.0185	-0.4657	-0.1161
-0.48	0.019	15733.08492333	0.019	-0.4657	-0.1161
-0.48	0.0195	12693.53458676	0.019	-0.4657	-0.1161
-0.48	0.02	5476.4999439	0.02	-0.4657	-0.1161
-0.48	0.0205	2303.11257911	0.0205	-0.4657	-0.1161
-0.48	0.021	885.61758788	0.0205	-0.4657	-0.1161
-0.48	0.0215	642.68988624	0.0215	-0.4657	-0.1161
-0.48	0.022	-1229.11812679	0.0215	-0.4657	-0.1161
-0.48	0.0225	19468.19837	0.0225	-0.4657	-0.1161
-0.48	0.023	9815.93524285	0.023	-0.4657	-0.1161
-0.48	0.0235	22034.69137306	0.0235	-0.4657	-0.1161
-0.48	0.024	18640.54827577	0.024	-0.4657	-0.1161
-0.48	0.0245	11022.87992699	0.024	-0.4657	-0.1161
-0.48	0.025	779.06437086	0.025	-0.4657	-0.1161
-0.48	0.0255	15289.02241085	0.025	-0.4657	-0.1161
-0.48	0.026	26958.87491965	0.026	-0.4657	-0.1161
-0.48	0.0265	22922.00372555	0.0265	-0.4657	-0.1161
-0.48	0.027	15882.26223689	0.027	-0.4657	-0.1161
-0.48	0.0275	21401.36948299	0.027	-0.4657	-0.1161
-0.48	0.028	29036.94875035	0.028	-0.4657	-0.1161
-0.48	0.0285	30483.41787856	0.028	-0.4657	-0.1161
-0.48	0.029	22468.55180068	0.029	-0.4657	-0.1161
-0.48	0.0295	18794.81830323	0.0295	-0.4657	-0.1161
-0.48	0.03	16701.38702675	0.03	-0.4657	-0.1161
-0.48	0.0305	20178.21482262	0.03	-0.4657	-0.1161
-0.48	0.031	17509.43761553	0.031	-0.4657	-0.1161
-0.48	0.0315	17767.71818684	0.0315	-0.4657	-0.1161
-0.48	0.032	15565.17857313	0.0315	-0.4657	-0.1161
-0.48	0.0325	20668.33059004	0.0315	-0.4657	-0.1161
-0.48	0.033	20302.65314894	0.033	-0.4657	-0.1161
-0.48	0.0335	14027.51019582	0.033	-0.4657	-0.1161
-0.48	0.034	17822.25633905	0.033	-0.4657	-0.1161
-0.48	0.0345	17956.94058941	0.033	-0.4657	-0.1161
-0.48	0.035	15703.28118225	0.035	-0.4657	-0.1161
-0.48	0.0355	12364.51481045	0.035	-0.4657	-0.1161
-0.48	0.036	18129.96811695	0.036	-0.4657	-0.1161
-0.48	0.0365	19157.07738557	0.036	-0.4657	-0.1161
-0.48	0.037	17647.51734407	0.036	-0.4657	-0.1161
-0.48	0.0375	15852.42595963	0.0375	-0.4657	-0.1161
-0.48	0.038	11381.73437892	0.0375	-0.4657	-0.1161
-0.48	0.0385	12413.96294867	0.0375	-0.4657	-0.1161
-0.48	0.039	18789.70220538	0.0375	-0.4657	-0.1161
-0.48	0.0395	14804.86602796	0.0395	-0.4657	-0.1161
-0.48	0.04	11096.18976524	0.0395	-0.4657	-0.1161
-0.48	0.0405	12922.83301289	0.0405	-0.4657	-0.1161
-0.48	0.041	15426.24631415	0.041	-0.4657	-0.1161
-0.48	0.0415	17219.6321801	0.0415	-0.4657	-0.1161
-0.48	0.042	17505.18182752	0.042	-0.4657	-0.1161
-0.48	0.0425	16669.86216263	0.0425	-0.4657	-0.1161
-0.48	0.043	13629.44941121	0.0425	-0.4657	-0.1161
-0.48	0.0435	13597.03678056	0.0435	-0.4657	-0.1161
-0.48	0.044	17317.66174015	0.0435	-0.4657	-0.1161
-0.48	0.0445	13584.26026429	0.0445	-0.4657	-0.1161
-0.48	0.045	14588.36082093	0.045	-0.4657	-0.1161
-0.48	0.0455	15750.14061157	0.0455	-0.4657	-0.1161
-0.48	0.046	13386.52170957	0.046	-0.4657	-0.1161
-0.48	0.0465	15053.75640894	0.0465	-0.4657	-0.1161
-0.48	0.047	13775.19871041	0.047	-0.4657	-0.1161
-0.48	0.0475	18519.49169928	0.0475	-0.4657	-0.1161
-0.48	0.048	16453.34780337	0.048	-0.4657	-0.1161
-0.48	0.0485	11428.61211271	0.0485	-0.4657	-0.1161
-0.48	0.049	11639.99664577	0.049	-0.4657	-0.1161
-0.48	0.0495	14724.73823427	0.0495	-0.4657	-0.1161
-0.48	0.05	12477.04608256	0.05	-0.4657	-0.1161
-0.475	0.05	16360.44806952	0.05	-0.4609	-0.1149
-0.475	0.0495	21145.68356953	0.0495	-0.4609	-0.1149
-0.475	0.049	13099.27432307	0.049	-0.4609	-0.1149
-0.475	0.0485	12951.79982808	0.049	-0.4609	-0.1149
-0.475	0.048	14137.46236887	0.048	-0.4609	-0.1149
-0.475	0.0475	16033.14136229	0.0475	-0.4609	-0.1149
-0.475	0.047	17234.1155877	0.047	-0.4609	-0.1149
-0.475	0.0465	10225.91726762	0.0465	-0.4609	-0.1149
-0.475	0.046	12144.60954913	0.0465	-0.4609	-0.1149
-0.475	0.0455	13638.82587319	0.0465	-0.4609	-0.1149
-0.475	0.045	18578.30852009	0.045	-0.4609	-0.1149
-0.475	0.0445	13517.78302506	0.0445	-0.4609	-0.1149
-0.475	0.044	10126.1851178	0.044	-0.4609	-0.1149
-0.475	0.0435	14938.68539237	0.0435	-0.4609	-0.1149
-0.475	0.043	12191.50101126	0.043	-0.4609	-0.1149
-0.475	0.0425	12164.22278293	0.0425	-0.4609	-0.1149
-0.475	0.042	14112.73761335	0.042	-0.4609	-0.1149
-0.475	0.0415	17979.95845362	0.0415	-0.4609	-0.1149
-0.475	0.041	13740.26006365	0.041	-0.4609	-0.1149
-0.475	0.0405	10444.13073881	0.041	-0.4609	-0.1149
-0.475	0.04	15647.85983962	0.04	-0.4609	-0.1149
-0.475	0.0395	13227.13100814	0.0395	-0.4609	-0.1149
-0.475	0.039	18687.41685732	0.039	-0.4609	-0.1149
-0.475	0.0385	20936.83420482	0.0385	-0.4609	-0.1149
-0.475	0.038	16047.62476989	0.0385	-0.4609	-0.1149
-0.475	0.0375	20995.63729727	0.0375	-0.4609	-0.1149
-0.475	0.037	24076.96052702	0.037	-0.4609	-0.1149
-0.475	0.0365	20251.51047491	0.0365	-0.4609	-0.1149
-0.475	0.036	14069.26450997	0.036	-0.4609	-0.1149
-0.475	0.0355	21879.54158727	0.0355	-0.4609	-0.1149
-0.475	0.035	23645.67073264	0.035	-0.4609	-0.1149
-0.475	0.0345	21243.68567288	0.0345	-0.4609	-0.1149
-0.475	0.034	7281.83542194	0.034	-0.4609	-0.1149
-0.475	0.0335	21414.16887984	0.0335	-0.4609	-0.1149
-0.475	0.033	14853.4598053	0.033	-0.4609	-0.1149
-0.475	0.0325	16242.81900403	0.033	-0.4609	-0.1149
-0.475	0.032	23840.85581454	0.033	-0.4609	-0.1149
-0.475	0.0315	8839.09849977	0.0315	-0.4609	-0.1149
-0.475	0.031	5577.92635496	0.0315	-0.4609	-0.1149
-0.475	0.0305	14119.55648401	0.0305	-0.4609	-0.1149
-0.475	0.03	1994.55435701	0.03	-0.4609	-0.1149
-0.475	0.0295	-2118.14642217	0.0295	-0.4609	-0.1149
-0.475	0.029	-2517.90732545	0.0295	-0.4609	-0.1149
-0.475	0.0285	-7116.45824538	0.0285	-0.4609	-0.1149
-0.475	0.028	-449.20469419	0.028	-0.4609	-0.1149
-0.475	0.0275	-1354.41826391	0.0275	-0.4609	-0.1149
-0.475	0.027	2443.75722075	0.027	-0.4609	-0.1149
-0.475	0.0265	-2178.66327012	0.0265	-0.4609	-0.1149
-0.475	0.026	-4025.76084171	0.026	-0.4609	-0.1149
-0.475	0.0255	2154.80340054	0.0255	-0.4609	-0.1149
-0.475	0.025	3114.56972028	0.0255	-0.4609	-0.1149
-0.475	0.0245	-3542.46302974	0.0245	-0.4609	-0.1149
-0.475	0.024	-2994.38159912	0.0245	-0.4609	-0.1149
-0.475	0.0235	-228.43450116	0.0235	-0.4609	-0.1149
-0.475	0.023	627.34282824	0.0235	-0.4609	-0.1149
-0.475	0.0225	2455.69218927	0.0235	-0.4609	-0.1149
-0.475	0.022	20285.62084465	0.022	-0.4609	-0.1149
-0.475	0.0215	19977.05333303	0.0215	-0.4609	-0.1149
-0.475	0.021	22583.59993667	0.0215	-0.4609	-0.1149
-0.475	0.0205	7860.57637312	0.0205	-0.4609	-0.1149
-0.475	0.02	-1753.32791806	0.02	-0.4609	-0.1149
-0.475	0.0195	334.98053368	0.0195	-0.4609	-0.1149
-0.475	0.019	1994.55101644	0.019	-0.4609	-0.1149
-0.475	0.0185	505.46268813	0.0185	-0.4609	-0.1149
-0.475	0.018	-318.78963986	0.018	-0.4609	-0.1149
-0.475	0.0175	13309.79598367	0.0175	-0.4609	-0.1149
-0.475	0.017	11179.71898606	0.017	-0.4609	-0.1149
-0.475	0.0165	-868.56011495	0.0165	-0.4609	-0.1149
-0.475	0.016	15825.14864652	0.016	-0.4609	-0.1149
-0.475	0.0155	9023.20933485	0.0155	-0.4609	-0.1149
-0.475	0.015	1104.67397966	0.0155	-0.4609	-0.1149
-0.475	0.0145	-1038.18713058	0.0145	-0.4609	-0.1149
-0.475	0.014	6856.48007226	0.0145	-0.4609	-0.1149
-0.475	0.0135	4720.43769541	0.0145	-0.4609	-0.1149
-0.475	0.013	20670.89321508	0.013	-0.4609	-0.1149
-0.475	0.0125	25276.26447004	0.0125	-0.4609	-0.1149
-0.475	0.012	21160.99525415	0.012	-0.4609	-0.1149
-0.475	0.0115	21625.54883679	0.0115	-0.4609	-0.1149
-0.475	0.011	25560.10722613	0.011	-0.4609	-0.1149
-0.475	0.0105	32156.62898562	0.0105	-0.4609	-0.1149
-0.475	0.01	29648.94479516	0.0105	-0.4609	-0.1149
-0.475	0.0095	19824.49019689	0.0095	-0.4609	-0.1149
-0.475	0.009	24858.57946895	0.0095	-0.4609	-0.1149
-0.475	0.0085	24623.31676185	0.0095	-0.4609	-0.1149
-0.475	0.008	21231.74658586	0.008	-0.4609	-0.1149
-0.475	0.0075	21230.90000437	0.0075	-0.4609	-0.1149
-0.475	0.007	24715.41567537	0.007	-0.4609	-0.1149
-0.475	0.0065	14504.82382072	0.0065	-0.4609	-0.1149
-0.475	0.006	17103.7008537	0.006	-0.4609	-0.1149
-0.475	0.0055	18676.33808013	0.0055	-0.4609	-0.1149
-0.475	0.005	16431.19940123	0.005	-0.4609	-0.1149
-0.475	0.0045	22469.39838217	0.0045	-0.4609	-0.1149
-0.475	0.004	16920.44113046	0.004	-0.4609	-0.1149
-0.475	0.0035	18268.07072607	0.004	-0.4609	-0.1149
-0.475	0.003	13166.60729602	0.003	-0.4609	-0.1149
-0.475	0.0025	21778.97228276	0.003	-0.4609	-0.1149
-0.475	0.002	13139.32449156	0.003	-0.4609	-0.1149
-0.475	0.0015	11272.63061781	0.0015	-0.4609	-0.1149
-0.475	0.001	12615.11665887	0.001	-0.4609	-0.1149
-0.475	0.0005	15842.19376393	0.0005	-0.4609	-0.1149
-0.475	0.0	14622.45288621	-0.0	-0.4609	-0.1149
-0.475	-0.0005	15364.86366502	-0.0	-0.4609	-0.1149
-0.475	-0.001	15976.86886206	-0.0	-0.4609	-0.1149
-0.475	-0.0015	17139.50896253	-0.0015	-0.4609	-0.1149
-0.475	-0.002	11553.91303692	-0.002	-0.4609	-0.1149
-0.475	-0.0025	12330.43235502	-0.002	-0.4609	-0.1149
-0.475	-0.003	12738.69467535	-0.003	-0.4609	-0.1149
-0.475	-0.0035	19153.67733128	-0.0035	-0.4609	-0.1149
-0.475	-0.004	13446.18053575	-0.004	-0.4609	-0.1149
-0.475	-0.0045	17382.45039252	-0.004	-0.4609	-0.1149
-0.475	-0.005	16916.19449468	-0.005	-0.4609	-0.1149
-0.475	-0.0055	14020.67988487	-0.0055	-0.4609	-0.1149
-0.475	-0.006	13785.42633	-0.006	-0.4609	-0.1149
-0.475	-0.0065	18680.59386815	-0.006	-0.4609	-0.1149
-0.475	-0.007	19578.14413649	-0.006	-0.4609	-0.1149
-0.475	-0.0075	14292.57897782	-0.006	-0.4609	-0.1149
-0.475	-0.008	12176.14356548	-0.008	-0.4609	-0.1149
-0.475	-0.0085	12230.69086992	-0.0085	-0.4609	-0.1149
-0.475	-0.009	13597.91081875	-0.009	-0.4609	-0.1149
-0.475	-0.0095	13292.75708977	-0.0095	-0.4609	-0.1149
-0.475	-0.01	14042.84659147	-0.01	-0.4609	-0.1149
-0.475	-0.0105	14235.47820057	-0.0105	-0.4609	-0.1149
-0.475	-0.011	7724.19712934	-0.0105	-0.4609	-0.1149
-0.475	-0.0115	18399.31831321	-0.0115	-0.4609	-0.1149
-0.475	-0.012	17286.9788814	-0.0115	-0.4609	-0.1149
-0.475	-0.0125	13726.60493308	-0.0125	-0.4609	-0.1149
-0.475	-0.013	9813.37124497	-0.0125	-0.4609	-0.1149
-0.475	-0.0135	11812.18674405	-0.0135	-0.4609	-0.1149
-0.475	-0.014	15154.32571345	-0.0135	-0.4609	-0.1149
-0.475	-0.0145	12822.2408278	-0.0145	-0.4609	-0.1149
-0.475	-0.015	12184.65514151	-0.015	-0.4609	-0.1149
-0.475	-0.0155	11249.61732972	-0.0155	-0.4609	-0.1149
-0.475	-0.016	17368.8089903	-0.0155	-0.4609	-0.1149
-0.475	-0.0165	15549.84400793	-0.0165	-0.4609	-0.1149
-0.475	-0.017	10242.95872415	-0.017	-0.4609	-0.1149
-0.475	-0.0175	13917.5433792	-0.017	-0.4609	-0.1149
-0.475	-0.018	17425.06318606	-0.018	-0.4609	-0.1149
-0.475	-0.0185	15182.48255608	-0.0185	-0.4609	-0.1149
-0.475	-0.019	12912.59624107	-0.019	-0.4609	-0.1149
-0.475	-0.0195	15394.70909451	-0.0195	-0.4609	-0.1149
-0.475	-0.02	6705.61865643	-0.02	-0.4609	-0.1149
-0.475	-0.0205	20226.78571938	-0.02	-0.4609	-0.1149
-0.475	-0.021	15001.75800119	-0.021	-0.4609	-0.1149
-0.475	-0.0215	13239.06094293	-0.0215	-0.4609	-0.1149
-0.475	-0.022	14538.92961434	-0.022	-0.4609	-0.1149
-0.475	-0.0225	12802.63217012	-0.0225	-0.4609	-0.1149
-0.475	-0.023	21175.48781398	-0.0225	-0.4609	-0.1149
-0.475	-0.0235	13591.07867734	-0.0235	-0.4609	-0.1149
-0.475	-0.024	16529.21157203	-0.024	-0.4609	-0.1149
-0.475	-0.0245	16871.87480982	-0.024	-0.4609	-0.1149
-0.475	-0.025	8535.65326376	-0.024	-0.4609	-0.1149
-0.475	-0.0255	11454.18344972	-0.024	-0.4609	-0.1149
-0.475	-0.026	15531.08650785	-0.026	-0.4609	-0.1149
-0.475	-0.0265	13820.37412899	-0.0265	-0.4609	-0.1149
-0.475	-0.027	14351.39122251	-0.027	-0.4609	-0.1149
-0.475	-0.0275	15612.91204063	-0.0275	-0.4609	-0.1149
-0.475	-0.028	11409.86532074	-0.0275	-0.4609	-0.1149
-0.475	-0.0285	11246.20812319	-0.0285	-0.4609	-0.1149
-0.475	-0.029	12934.76752379	-0.029	-0.4609	-0.1149
-0.475	-0.0295	10118.52131305	-0.029	-0.4609	-0.1149
-0.475	-0.03	15693.03983432	-0.03	-0.4609	-0.1149
-0.475	-0.0305	14499.70772287	-0.0305	-0.4609	-0.1149
-0.475	-0.031	13240.75410591	-0.031	-0.4609	-0.1149
-0.475	-0.0315	12689.27719711	-0.031	-0.4609	-0.1149
-0.475	-0.032	16898.29272833	-0.032	-0.4609	-0.1149
-0.475	-0.0325	11224.8971503	-0.0325	-0.4609	-0.1149
-0.475	-0.033	15996.46836751	-0.033	-0.4609	-0.1149
-0.475	-0.0335	13014.87701302	-0.033	-0.4609	-0.1149
-0.475	-0.034	14860.26906612	-0.034	-0.4609	-0.1149
-0.475	-0.0345	12876.79728447	-0.034	-0.4609	-0.1149
-0.475	-0.035	12006.51151612	-0.034	-0.4609	-0.1149
-0.475	-0.0355	17065.34842429	-0.0355	-0.4609	-0.1149
-0.475	-0.036	12519.6588761	-0.036	-0.4609	-0.1149
-0.475	-0.0365	12642.38115886	-0.0365	-0.4609	-0.1149
-0.475	-0.037	15998.17525883	-0.0365	-0.4609	-0.1149
-0.475	-0.0375	11855.65984742	-0.0375	-0.4609	-0.1149
-0.475	-0.038	11822.40063528	-0.038	-0.4609	-0.1149
-0.475	-0.0385	15765.47060065	-0.038	-0.4609	-0.1149
-0.475	-0.039	17073.87372867	-0.039	-0.4609	-0.1149
-0.475	-0.0395	12079.81632064	-0.0395	-0.4609	-0.1149
-0.475	-0.04	20110.01696372	-0.04	-0.4609	-0.1149
-0.475	-0.0405	12223.03502761	-0.0405	-0.4609	-0.1149
-0.475	-0.041	15908.68015539	-0.041	-0.4609	-0.1149
-0.475	-0.0415	14250.82649412	-0.041	-0.4609	-0.1149
-0.475	-0.042	15487.60882836	-0.041	-0.4609	-0.1149
-0.475	-0.0425	13080.51224688	-0.0425	-0.4609	-0.1149
-0.475	-0.043	13544.20872296	-0.043	-0.4609	-0.1149
-0.475	-0.0435	8785.41081875	-0.0435	-0.4609	-0.1149
-0.475	-0.044	11593.96549347	-0.044	-0.4609	-0.1149
-0.475	-0.0445	15131.32157759	-0.044	-0.4609	-0.1149
-0.475	-0.045	20019.67070268	-0.045	-0.4609	-0.1149
-0.475	-0.0455	15210.59363756	-0.0455	-0.4609	-0.1149
-0.475	-0.046	11362.98603108	-0.046	-0.4609	-0.1149
-0.475	-0.0465	13588.5160523	-0.0465	-0.4609	-0.1149
-0.475	-0.047	11270.92372648	-0.047	-0.4609	-0.1149
-0.475	-0.0475	18401.87178602	-0.0475	-0.4609	-0.1149
-0.475	-0.048	18027.67819277	-0.0475	-0.4609	-0.1149
-0.475	-0.0485	12428.43857687	-0.0485	-0.4609	-0.1149
-0.475	-0.049	16731.21872789	-0.0485	-0.4609	-0.1149
-0.475	-0.0495	16497.67206434	-0.0495	-0.4609	-0.1149
-0.475	-0.05	15863.50473682	-0.05	-0.4609	-0.1149
-0.47	-0.05	13467.49608475	-0.05	-0.456	-0.1137
